haut_tot,haut_tronc,tronc_diam,age_estim,ratio_h_d,nb_voisins_20m,nb_voisins_50m,nb_voisins_100m,dist_plus_proche,fk_stadedev,fk_port,fk_pied,fk_situation,fk_revetement,remarquable,clc_quartier,y
17.0,2.0,145.0,40.0,11.724137931034484,5,18,43,12.35247149557857,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,2.0,145.0,40.0,11.724137931034484,5,22,46,12.35247149557857,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,4.0,135.0,40.0,12.592592592592592,7,23,48,5.1630398263472195,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,4.0,140.0,40.0,12.142857142857144,8,24,49,5.1630398263472195,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
5.0,3.0,130.0,30.0,3.846153846153846,8,8,19,4.608052972863735,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
17.0,5.0,140.0,40.0,12.142857142857144,9,25,51,5.315614332988619,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,4.0,145.0,40.0,11.724137931034484,10,27,53,5.747697222588149,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,4.0,150.0,40.0,11.333333333333334,11,28,54,5.671232728399278,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,4.0,155.0,40.0,10.96774193548387,11,30,57,5.889259029848362,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,4.0,155.0,40.0,10.96774193548387,10,29,57,5.7386295480986105,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,4.0,190.0,40.0,8.947368421052632,9,31,59,5.7386295480986105,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,4.0,180.0,40.0,9.444444444444445,10,32,59,6.157453443188452,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,5.0,165.0,40.0,10.303030303030303,10,30,63,4.964236127982907,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,6.0,160.0,40.0,10.625,10,31,60,5.786380948438346,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,6.0,180.0,40.0,9.444444444444445,9,30,63,4.723192844727154,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,4.0,180.0,40.0,9.444444444444445,10,30,61,5.770317992576604,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,4.0,210.0,40.0,8.095238095238095,10,30,62,4.693343141978039,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,5.0,185.0,40.0,9.18918918918919,7,29,62,4.999440169134269,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,5.0,150.0,40.0,11.333333333333334,8,28,61,6.121510508038034,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,5.0,165.0,40.0,10.303030303030303,9,26,58,5.627859860722262,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,6.0,165.0,40.0,10.303030303030303,7,24,56,5.561991981911943,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,4.0,165.0,40.0,10.303030303030303,7,23,52,6.185742966030175,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,3.0,140.0,40.0,10.714285714285715,7,22,48,5.401181060528225,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,3.0,120.0,40.0,12.5,9,25,51,5.315614332988619,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,3.0,115.0,40.0,13.043478260869566,12,28,54,5.671232728399278,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,3.0,125.0,40.0,12.0,11,31,60,6.179663409987542,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
5.0,3.0,145.0,30.0,3.4482758620689657,6,8,17,9.545150226628929,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
15.0,3.0,125.0,40.0,12.0,10,32,61,5.87807549813562,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,2.0,135.0,40.0,11.11111111111111,11,31,64,4.964236127982907,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,3.0,130.0,40.0,11.538461538461538,10,31,64,4.723192844727154,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,3.0,115.0,40.0,13.043478260869566,10,30,64,4.693343141978039,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,3.0,115.0,40.0,13.043478260869566,8,29,62,4.999440169134269,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,3.0,130.0,40.0,11.538461538461538,9,28,61,5.627859860722262,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,3.0,135.0,40.0,11.11111111111111,9,25,58,5.561991981911943,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,3.0,110.0,40.0,13.636363636363635,7,22,55,9.097030661290448,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
13.0,2.0,125.0,40.0,10.4,6,20,54,11.862920829000297,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
13.0,2.0,130.0,40.0,10.0,5,19,53,12.017064733122021,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
13.0,2.0,135.0,40.0,9.62962962962963,4,15,53,12.017064733122021,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
13.0,2.0,105.0,40.0,12.38095238095238,3,12,48,11.797182351985365,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,2.0,140.0,40.0,10.714285714285715,2,13,51,11.797182351985365,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,2.0,145.0,40.0,10.344827586206897,2,12,51,11.744393934829194,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,3.0,155.0,40.0,9.67741935483871,2,13,51,11.744393934829194,adulte,semi libre,gazon,alignement,oui,non,quartier du faubourg d'isle,0
15.0,3.0,155.0,40.0,9.67741935483871,2,15,50,11.425008098261022,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,2.0,160.0,40.0,9.375,3,17,54,11.425008098261022,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,2.0,155.0,40.0,9.67741935483871,4,18,55,11.529529892167549,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,2.0,165.0,40.0,9.090909090909092,5,20,59,11.529529892167549,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,2.0,160.0,40.0,9.375,5,21,61,12.054467449169707,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,2.0,155.0,40.0,9.67741935483871,5,23,60,11.619464951543428,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
5.0,3.0,150.0,30.0,3.3333333333333335,8,8,20,4.781491395887723,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
15.0,3.0,160.0,40.0,9.375,5,25,56,11.619464951543428,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,2.0,175.0,40.0,8.571428571428571,5,27,47,12.178513131471131,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
15.0,2.0,170.0,40.0,8.823529411764707,2,26,44,12.536646370577344,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
12.0,2.0,110.0,40.0,10.909090909090908,5,23,67,11.578082671230597,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
12.0,2.0,110.0,40.0,10.909090909090908,7,21,70,10.13361751398176,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
16.0,2.0,180.0,40.0,8.88888888888889,9,22,69,9.907373400738466,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
16.0,2.0,175.0,40.0,9.142857142857142,9,26,69,8.738634660422063,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
16.0,2.0,165.0,40.0,9.696969696969697,8,26,65,8.897133984284514,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,2.0,195.0,40.0,8.717948717948719,7,29,59,4.8474463154076055,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,2.0,160.0,40.0,10.625,7,27,46,13.44141650678112,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
9.0,2.0,90.0,20.0,10.0,1,2,6,16.31308949540617,adulte,semi libre,bande de terre,alignement,non,non,quartier du faubourg d'isle,0
8.0,2.0,90.0,20.0,8.88888888888889,1,3,6,16.31308949540617,adulte,semi libre,bande de terre,alignement,non,non,quartier du faubourg d'isle,0
9.0,2.0,90.0,20.0,10.0,1,6,9,10.267370512988995,adulte,semi libre,bande de terre,alignement,non,non,quartier du faubourg d'isle,0
9.0,2.0,100.0,20.0,9.0,2,5,10,10.267370512988995,adulte,semi libre,bande de terre,alignement,non,non,quartier du faubourg d'isle,0
9.0,2.0,75.0,20.0,12.0,2,4,10,10.375874580984632,adulte,semi libre,bande de terre,alignement,non,non,quartier du faubourg d'isle,0
8.0,2.0,75.0,20.0,10.666666666666666,2,5,10,10.375874580984632,adulte,semi libre,bande de terre,alignement,non,non,quartier du faubourg d'isle,0
7.0,2.0,70.0,20.0,10.0,1,7,10,11.133347486287105,adulte,semi libre,bande de terre,alignement,non,non,quartier du faubourg d'isle,0
8.0,2.0,80.0,20.0,10.0,2,5,9,9.258394783163673,adulte,semi libre,bande de terre,alignement,non,non,quartier du faubourg d'isle,0
7.0,2.0,60.0,20.0,11.666666666666668,3,4,9,9.258394783163673,adulte,semi libre,bande de terre,alignement,non,non,quartier du faubourg d'isle,0
7.0,2.0,45.0,20.0,15.555555555555555,3,4,9,9.878816889098555,adulte,semi libre,bande de terre,alignement,non,non,quartier du faubourg d'isle,0
7.0,2.0,70.0,20.0,10.0,2,3,8,9.878816889098555,adulte,semi libre,bande de terre,alignement,non,non,quartier du faubourg d'isle,0
16.0,3.0,165.0,40.0,9.696969696969697,2,13,35,6.869693170601613,adulte,semi libre,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
16.0,2.0,195.0,40.0,8.205128205128206,2,17,38,6.869693170601613,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
16.0,3.0,155.0,40.0,10.32258064516129,4,20,39,11.588448487191036,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
16.0,3.0,165.0,40.0,9.696969696969697,4,16,37,11.588448487191036,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,3.0,160.0,40.0,10.625,3,12,32,11.840665554320815,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
18.0,3.0,185.0,40.0,9.72972972972973,1,11,27,12.404917385170735,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,140.0,30.0,5.714285714285714,4,15,37,13.214195217672374,adulte,semi libre,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,110.0,30.0,7.2727272727272725,7,18,35,4.78591084014624,adulte,semi libre,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,160.0,30.0,5.0,9,20,35,4.78591084014624,adulte,semi libre,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,150.0,30.0,5.333333333333333,9,23,35,6.244483179544966,adulte,semi libre,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,160.0,30.0,5.0,9,25,35,5.685470895304469,adulte,semi libre,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,175.0,30.0,4.571428571428571,8,25,34,5.685470895304469,adulte,semi libre,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
7.0,3.0,160.0,30.0,4.375,9,19,33,6.385509455887682,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
9.0,3.0,150.0,30.0,6.0,13,23,33,5.435503851452364,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,165.0,30.0,4.848484848484849,11,24,33,5.9586646365761755,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,155.0,30.0,5.161290322580645,11,24,33,5.6619095048740675,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,155.0,30.0,5.161290322580645,10,26,33,5.6619095048740675,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,130.0,30.0,6.153846153846153,8,26,33,5.761972379374133,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,145.0,30.0,5.517241379310345,6,25,32,5.761972379374133,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
9.0,3.0,140.0,30.0,6.428571428571429,5,24,32,6.5068707593449,adulte,semi libre,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
9.0,3.0,160.0,30.0,5.625,4,21,31,6.399850924026324,adulte,semi libre,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
9.0,3.0,230.0,30.0,3.91304347826087,3,18,30,6.399850924026324,adulte,semi libre,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
10.0,3.0,160.0,30.0,6.25,2,11,27,10.65229685732374,adulte,semi libre,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,100.0,30.0,8.0,4,14,27,6.788529155906865,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,125.0,30.0,6.4,4,17,27,5.232093271381421,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,110.0,30.0,7.2727272727272725,4,20,28,5.232093271381421,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,140.0,30.0,5.714285714285714,4,23,29,7.193557441169277,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
8.0,3.0,140.0,30.0,5.714285714285714,6,24,30,11.807047780088729,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
9.0,3.0,135.0,30.0,6.666666666666666,7,24,31,12.773191755072036,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
9.0,3.0,170.0,30.0,5.294117647058823,5,20,33,6.4060665410961475,adulte,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
9.0,3.0,135.0,30.0,6.666666666666666,5,18,33,6.4060665410961475,adulte,semi libre,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
17.0,3.0,185.0,40.0,9.18918918918919,6,17,37,10.717010234531916,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
17.0,3.0,180.0,40.0,9.444444444444445,8,21,41,10.849404876905885,adulte,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,2,10,17,13.566820327483173,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,1,8,17,15.287339240607237,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,2,6,18,14.131912856853468,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,2,7,20,12.924910822616472,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,2,7,21,12.924910822616472,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,2,7,17,15.159078236971911,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,2,7,17,15.424607469815687,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,2,6,26,14.72504615454965,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,2,7,30,14.72504615454965,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,2,8,37,14.041971550140206,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,3,15,46,12.126162069051464,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,4,16,51,10.093699669036473,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,5,21,50,10.169702912883118,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,5,18,50,10.169702912883118,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,35.0,10.0,17.142857142857142,4,16,51,10.093699669036473,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
8.0,2.0,55.0,20.0,14.545454545454545,3,8,24,10.348760135908325,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
7.0,2.0,45.0,20.0,15.555555555555555,4,10,23,17.238196711351947,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
7.0,2.0,45.0,20.0,15.555555555555555,3,11,20,10.21957749914196,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
7.0,2.0,45.0,20.0,15.555555555555555,5,10,23,10.052468765608172,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
8.0,2.0,70.0,20.0,11.428571428571429,3,10,23,9.731439513775141,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
5.0,2.0,40.0,20.0,12.5,4,9,24,7.357478337220228,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
8.0,2.0,55.0,20.0,14.545454545454545,4,9,24,7.357478337220228,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
7.0,2.0,65.0,20.0,10.769230769230768,5,9,24,8.639477922091228,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
7.0,2.0,65.0,20.0,10.769230769230768,3,8,24,10.071204081924368,jeune,semi libre,gazon,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,30.0,10.0,20.0,0,5,14,42.97145106195002,jeune,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,30.0,10.0,20.0,0,2,23,48.109222284823325,jeune,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,30.0,10.0,20.0,0,5,27,24.108531857475285,jeune,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
5.0,3.0,100.0,30.0,5.0,8,8,20,4.572364203371927,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
5.0,3.0,120.0,30.0,4.166666666666667,8,8,20,4.361358578619565,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
5.0,3.0,140.0,30.0,3.5714285714285716,7,8,21,6.779794569937086,adulte,semi libre,gazon,groupe,non,non,quartier du faubourg d'isle,0
7.0,3.0,55.0,20.0,12.727272727272727,3,22,48,10.378478114337401,jeune,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
6.0,2.0,60.0,20.0,10.0,4,19,47,10.364084712903054,jeune,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
7.0,3.0,50.0,20.0,14.0,4,12,41,10.364084712903054,jeune,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
7.0,2.0,60.0,20.0,11.666666666666668,3,11,37,10.429532759034885,jeune,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
7.0,3.0,30.0,20.0,23.333333333333336,2,15,39,9.888165776255756,jeune,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
7.0,3.0,40.0,20.0,17.5,3,13,36,9.847078919725831,jeune,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
6.0,3.0,30.0,20.0,20.0,3,9,29,9.739034129450438,jeune,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
6.0,3.0,30.0,20.0,20.0,2,4,22,9.739034129450438,jeune,semi libre,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
6.0,5.0,160.0,40.0,3.75,5,11,41,11.247918138388746,adulte,t^ete de chat,fosse arbre,alignement,non,non,quartier du faubourg d'isle,1
6.0,5.0,115.0,40.0,5.217391304347826,3,12,41,7.017759543356811,adulte,t^ete de chat,fosse arbre,alignement,non,non,quartier du faubourg d'isle,0
6.0,5.0,130.0,40.0,4.615384615384615,5,14,38,7.017759543356811,adulte,t^ete de chat,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
6.0,5.0,145.0,40.0,4.137931034482759,6,15,28,11.10497979274162,adulte,t^ete de chat,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,0
6.0,5.0,145.0,40.0,4.137931034482759,7,16,25,6.792137726556043,adulte,t^ete de chat,revetement non permeable,alignement,non,non,quartier du faubourg d'isle,1
6.0,5.0,165.0,40.0,3.6363636363636367,7,17,24,5.859733280668457,adulte,t^ete de chat,revetement non permeable,alignement,oui,non,quartier du faubourg d'isle,0
